Ticker,Date,Open,High,Low,Close,Volume
QAN,20160415,4.01,4.075,3.99,4.06,4632137
QAN,20160418,3.9,3.91,3.48,3.62,43224528
QAN,20160419,3.64,3.645,3.43,3.47,38295359
QAN,20160420,3.44,3.53,3.32,3.52,34841014
QAN,20160421,3.55,3.55,3.39,3.42,21871689
QAN,20160422,3.36,3.43,3.36,3.37,17898402
QAN,20160426,3.34,3.35,3.21,3.21,35346175
QAN,20160427,3.18,3.38,3.16,3.34,26934776
QAN,20160428,3.36,3.36,3.22,3.27,14966979
QAN,20160429,3.23,3.27,3.205,3.22,13983791
QAN,20160502,3.22,3.26,3.195,3.23,8806077
QAN,20160503,3.24,3.36,3.21,3.32,14168041
QAN,20160504,3.36,3.4,3.33,3.38,13798942
QAN,20160505,3.4,3.445,3.38,3.4,11856334
QAN,20160506,3.37,3.38,3.29,3.32,13423584
QAN,20160509,3.28,3.35,3.27,3.33,8979602
QAN,20160510,3.36,3.455,3.35,3.41,11914544
QAN,20160511,3.44,3.45,3.39,3.41,7074039
QAN,20160512,3.38,3.39,3.33,3.37,7250902
QAN,20160513,3.36,3.37,3.275,3.28,18298306
QAN,20160516,3.29,3.415,3.29,3.4,11380612
QAN,20160517,3.35,3.39,3.3,3.39,8741710
QAN,20160518,3.32,3.36,3.28,3.31,14260219
QAN,20160519,3.29,3.305,3.23,3.24,12536646
QAN,20160520,3.23,3.28,3.23,3.25,8035802
QAN,20160523,3.26,3.27,3.2,3.2,8360802
QAN,20160524,3.2,3.2,3.08,3.1,27570488
QAN,20160525,3.1,3.17,3.1,3.16,15261087
QAN,20160526,3.15,3.2,3.12,3.12,10781755
QAN,20160527,3.1,3.105,2.99,3,17298616
QAN,20160530,3.02,3.1,3.005,3.1,32674266
QAN,20160531,3.08,3.095,3.045,3.08,11013602
QAN,20160601,3.03,3.14,3.02,3.1,16099771
QAN,20160602,3.07,3.09,2.98,3,15985992
QAN,20160603,3,3.02,2.915,2.92,17031399
QAN,20160606,2.91,2.96,2.88,2.92,11895751
QAN,20160607,2.94,2.96,2.92,2.93,19086751
QAN,20160608,2.94,3.04,2.93,3.04,13959864
QAN,20160609,3.06,3.06,2.98,3.01,8182686
QAN,20160610,3,3.01,2.95,3,7915841
QAN,20160614,2.94,2.96,2.86,2.86,9679320
QAN,20160615,2.85,2.88,2.77,2.87,17444152
QAN,20160616,2.95,2.95,2.84,2.85,19420412
QAN,20160617,2.89,2.92,2.85,2.92,11246517
QAN,20160620,2.94,2.94,2.865,2.91,6740540
QAN,20160621,2.91,2.935,2.89,2.93,7388139
QAN,20160622,2.93,2.98,2.89,2.96,9019697
QAN,20160623,2.95,2.97,2.91,2.91,8954997
QAN,20160624,2.91,2.93,2.72,2.75,21625156
QAN,20160627,2.75,2.76,2.71,2.73,6840376
QAN,20160628,2.69,2.69,2.58,2.61,13690943
QAN,20160629,2.65,2.79,2.64,2.77,17873494
QAN,20160630,2.85,2.905,2.79,2.82,18074735
QAN,20160701,2.84,2.845,2.76,2.76,7514257
QAN,20160704,2.76,2.81,2.7,2.81,7534931
QAN,20160705,2.8,2.82,2.74,2.79,11800906
QAN,20160706,2.73,2.77,2.72,2.75,6421671
QAN,20160707,2.75,2.8,2.75,2.78,9144551
QAN,20160708,2.81,2.835,2.785,2.8,6804662
QAN,20160711,2.84,2.86,2.82,2.84,9645670
QAN,20160712,2.86,2.975,2.85,2.93,14476416
QAN,20160713,2.97,3.025,2.96,2.99,13720678
QAN,20160714,3,3.04,2.985,3.02,8769889
QAN,20160715,3.04,3.105,3.035,3.07,11465307
QAN,20160718,3.09,3.11,3.045,3.09,8581812
QAN,20160719,3.11,3.11,3.06,3.08,4729143
QAN,20160720,3.09,3.13,3.06,3.13,9060023
QAN,20160721,3.15,3.17,3.1,3.1,13004112
QAN,20160722,3.07,3.075,3,3.01,14347904
QAN,20160725,3.02,3.04,2.98,3.01,7629925
QAN,20160726,3.01,3.05,2.985,3.03,6477866
QAN,20160727,3.05,3.07,3,3.02,5494669
QAN,20160728,3.03,3.1,3.01,3.07,11330463
QAN,20160729,3.1,3.16,3.09,3.16,13793206
QAN,20160801,3.16,3.19,3.125,3.17,5993645
QAN,20160802,3.19,3.25,3.19,3.21,12166362
QAN,20160803,3.21,3.21,3.14,3.14,11878880
QAN,20160804,3.17,3.2,3.11,3.14,9512229
QAN,20160805,3.15,3.16,3.12,3.14,6887082
QAN,20160808,3.18,3.21,3.15,3.19,6684167
QAN,20160809,3.19,3.2,3.15,3.17,6698315
QAN,20160810,3.16,3.165,3.115,3.16,6114417
QAN,20160811,3.14,3.21,3.13,3.21,4197517
QAN,20160812,3.22,3.23,3.19,3.21,7341905
QAN,20160815,3.22,3.34,3.215,3.34,11736370
QAN,20160816,3.33,3.34,3.3,3.34,7656122
QAN,20160817,3.34,3.375,3.31,3.35,8486129
QAN,20160818,3.39,3.39,3.32,3.37,7031346
QAN,20160819,3.35,3.38,3.345,3.36,5707357
QAN,20160822,3.38,3.435,3.375,3.43,12416660
QAN,20160823,3.45,3.47,3.39,3.4,11390337
QAN,20160824,3.48,3.58,3.42,3.45,21641493
QAN,20160825,3.48,3.48,3.34,3.36,13683610
QAN,20160826,3.34,3.41,3.31,3.35,11422812
QAN,20160829,3.35,3.35,3.275,3.29,5500818
QAN,20160830,3.3,3.33,3.24,3.24,7148418
QAN,20160831,3.25,3.26,3.23,3.24,8061537
QAN,20160901,3.25,3.31,3.24,3.27,7072304
QAN,20160902,3.29,3.29,3.24,3.26,7944290
QAN,20160905,3.26,3.295,3.25,3.28,5056074
QAN,20160906,3.29,3.4,3.26,3.39,13947194
QAN,20160907,3.33,3.41,3.31,3.39,14311484
QAN,20160908,3.35,3.37,3.33,3.33,9097714
QAN,20160909,3.31,3.35,3.295,3.31,9463162
QAN,20160912,3.27,3.29,3.23,3.26,7381929
QAN,20160913,3.3,3.31,3.27,3.29,9736253
QAN,20160914,3.28,3.32,3.28,3.3,7350574
QAN,20160915,3.28,3.3,3.24,3.25,9117254
QAN,20160916,3.26,3.275,3.2,3.21,10123790
QAN,20160919,3.2,3.21,3.18,3.2,1655399
QAN,20160920,3.19,3.21,3.14,3.15,11311898
QAN,20160921,3.12,3.18,3.105,3.17,10195357
QAN,20160922,3.16,3.2,3.15,3.18,6925313
QAN,20160923,3.19,3.23,3.17,3.23,7558579
QAN,20160926,3.24,3.27,3.23,3.24,8845734
QAN,20160927,3.21,3.22,3.17,3.17,6304917
QAN,20160928,3.2,3.21,3.14,3.14,6616891
QAN,20160929,3.14,3.17,3.1,3.13,9599585
QAN,20160930,3.12,3.145,3.08,3.12,10432162
QAN,20161003,3.12,3.17,3.12,3.14,3278763
QAN,20161004,3.15,3.21,3.15,3.18,12403915
QAN,20161005,3.19,3.2,3.16,3.16,6927712
QAN,20161006,3.17,3.18,3.14,3.16,5330669
QAN,20161007,3.15,3.17,3.13,3.15,5703110
QAN,20161010,3.18,3.2,3.16,3.18,2710013
QAN,20161011,3.18,3.19,3.13,3.14,6891759
QAN,20161012,3.11,3.15,3.11,3.13,12390538
QAN,20161013,3.13,3.18,3.125,3.16,11849478
QAN,20161014,3.19,3.29,3.19,3.24,9346379
QAN,20161017,3.23,3.25,3.18,3.19,5589760
QAN,20161018,3.18,3.235,3.14,3.14,9239015
QAN,20161019,3.15,3.24,3.14,3.21,8516392
QAN,20161020,3.22,3.27,3.21,3.26,12081282
QAN,20161021,3.25,3.265,3.22,3.25,6528743
QAN,20161024,3.23,3.24,3.19,3.23,3254278
QAN,20161025,3.21,3.24,3.16,3.17,12554719
QAN,20161026,3.16,3.17,3.05,3.06,21354126
QAN,20161027,3.07,3.07,3.03,3.05,12049521
QAN,20161028,3.05,3.06,2.92,2.94,15316761
QAN,20161031,2.85,3.1,2.67,3.06,22035425
QAN,20161101,3.04,3.045,2.94,2.99,10650909
QAN,20161102,2.98,2.99,2.92,2.95,10395058
QAN,20161103,2.95,3.01,2.9,2.99,10108319
QAN,20161104,2.97,2.975,2.91,2.92,5491773
QAN,20161107,2.92,3,2.91,3,7570706
QAN,20161108,3,3.01,2.97,2.98,6357609
QAN,20161109,3,3.07,2.87,2.93,7277568
QAN,20161110,2.96,3.02,2.95,3.02,5207402
QAN,20161111,3.03,3.1,3.02,3.1,6332634
QAN,20161114,3.14,3.14,3.08,3.1,5042961
QAN,20161115,3.1,3.17,3.1,3.17,7956694
QAN,20161116,3.17,3.17,3.12,3.15,6045356
QAN,20161117,3.13,3.14,3.08,3.11,4587307
QAN,20161118,3.13,3.145,3.105,3.12,4011502
QAN,20161121,3.12,3.14,3.08,3.1,2131139
QAN,20161122,3.1,3.18,3.09,3.17,4803151
QAN,20161123,3.16,3.25,3.155,3.25,5827321
QAN,20161124,3.27,3.28,3.19,3.21,6953513
QAN,20161125,3.19,3.225,3.16,3.22,5182010
QAN,20161128,3.22,3.23,3.18,3.19,3688199
QAN,20161129,3.2,3.2,3.16,3.18,4750399
QAN,20161130,3.18,3.3,3.17,3.3,11914592
QAN,20161201,3.18,3.25,3.18,3.22,8848357
QAN,20161202,3.2,3.28,3.2,3.26,5335195
QAN,20161205,3.23,3.25,3.16,3.17,6744601
QAN,20161206,3.22,3.22,3.175,3.21,4456123
QAN,20161207,3.21,3.295,3.19,3.27,7009369
QAN,20161208,3.3,3.39,3.29,3.38,8817950
QAN,20161209,3.39,3.45,3.37,3.43,8266397
QAN,20161212,3.43,3.45,3.315,3.32,13818013
QAN,20161213,3.29,3.305,3.21,3.27,10945499
QAN,20161214,3.25,3.37,3.25,3.32,10040589
QAN,20161215,3.26,3.375,3.26,3.36,10773467
QAN,20161216,3.37,3.37,3.26,3.32,17345439
QAN,20161219,3.33,3.41,3.32,3.36,6463628
QAN,20161220,3.37,3.41,3.36,3.37,16739231
QAN,20161221,3.39,3.4,3.37,3.37,3476473
QAN,20161222,3.35,3.39,3.35,3.37,6174304
QAN,20161223,3.39,3.39,3.36,3.38,2760346
QAN,20161228,3.38,3.395,3.355,3.39,2676027
QAN,20161229,3.4,3.4,3.36,3.38,1553441
QAN,20161230,3.36,3.37,3.33,3.33,2594816
QAN,20170103,3.37,3.38,3.35,3.38,3173997
QAN,20170104,3.37,3.375,3.33,3.34,3037241
QAN,20170105,3.35,3.365,3.32,3.34,3377598
QAN,20170106,3.36,3.37,3.33,3.33,2584745
QAN,20170109,3.35,3.36,3.33,3.35,2073992
QAN,20170110,3.36,3.37,3.32,3.35,3878604
QAN,20170111,3.37,3.42,3.35,3.4,6783366
QAN,20170112,3.4,3.57,3.39,3.51,13487581
QAN,20170113,3.55,3.56,3.49,3.53,11228109
QAN,20170116,3.54,3.56,3.51,3.54,7114334
QAN,20170117,3.54,3.55,3.51,3.53,6041540
QAN,20170118,3.49,3.5,3.4,3.43,13760388
QAN,20170119,3.47,3.51,3.45,3.47,3918008
QAN,20170120,3.45,3.5,3.425,3.47,7420338
QAN,20170123,3.5,3.5,3.41,3.43,3339622
QAN,20170124,3.42,3.46,3.4,3.43,4948690
QAN,20170125,3.43,3.5,3.43,3.5,6938143
QAN,20170127,3.51,3.545,3.48,3.53,5654112
QAN,20170130,3.47,3.51,3.44,3.49,3783954
QAN,20170131,3.45,3.465,3.38,3.41,6592410
QAN,20170201,3.37,3.405,3.34,3.34,7109517
QAN,20170202,3.33,3.34,3.265,3.3,7249134
QAN,20170203,3.27,3.29,3.2,3.25,7470906
QAN,20170206,3.26,3.295,3.23,3.28,4742110
QAN,20170207,3.25,3.34,3.23,3.33,7190363
QAN,20170208,3.33,3.4,3.33,3.38,6548763
QAN,20170209,3.38,3.38,3.29,3.35,8372459
QAN,20170210,3.35,3.41,3.31,3.38,8570745
QAN,20170213,3.38,3.435,3.38,3.4,5453041
QAN,20170214,3.42,3.43,3.39,3.4,4773372
QAN,20170215,3.42,3.49,3.41,3.48,8026082
QAN,20170216,3.48,3.5,3.42,3.47,6087481
QAN,20170217,3.45,3.49,3.44,3.48,4330484
QAN,20170220,3.48,3.49,3.46,3.48,3250305
QAN,20170221,3.48,3.49,3.45,3.48,4892813
QAN,20170222,3.48,3.565,3.465,3.55,9096863
QAN,20170223,3.58,3.78,3.56,3.74,25646243
QAN,20170224,3.72,3.77,3.66,3.7,15969134
QAN,20170227,3.7,3.755,3.67,3.7,8655848
QAN,20170228,3.7,3.77,3.68,3.75,11747225
QAN,20170301,3.7,3.75,3.69,3.75,11135395
QAN,20170302,3.77,3.81,3.76,3.78,9228347
QAN,20170303,3.78,3.78,3.69,3.73,4765210
QAN,20170306,3.7,3.765,3.69,3.75,8992001
QAN,20170307,3.65,3.715,3.63,3.7,15104554
QAN,20170308,3.64,3.72,3.63,3.71,6100209
QAN,20170309,3.75,3.77,3.71,3.75,8749745
QAN,20170310,3.76,3.81,3.74,3.81,12652478
QAN,20170313,3.8,3.88,3.78,3.88,8488426
QAN,20170314,3.86,3.88,3.82,3.84,8784546
QAN,20170315,3.81,3.82,3.74,3.8,5595098
QAN,20170316,3.78,3.815,3.75,3.76,10094744
QAN,20170317,3.79,3.84,3.78,3.79,6770418
QAN,20170320,3.74,3.83,3.74,3.81,3895463
QAN,20170321,3.8,3.85,3.78,3.84,6076327
QAN,20170322,3.82,3.855,3.79,3.82,10380375
QAN,20170323,3.83,3.86,3.81,3.86,6648681
QAN,20170324,3.89,4,3.85,3.89,11702280
QAN,20170327,3.86,3.935,3.84,3.92,9754102
QAN,20170328,3.94,4,3.93,3.98,9700332
QAN,20170329,3.98,4,3.95,4,8631257
QAN,20170330,3.96,4.02,3.96,3.98,7065977
QAN,20170331,3.97,3.97,3.89,3.89,9583749
QAN,20170403,3.89,3.93,3.86,3.9,8358542
QAN,20170404,3.88,3.95,3.88,3.92,6218230
QAN,20170405,3.92,3.98,3.915,3.94,7651768
QAN,20170406,3.93,3.99,3.91,3.97,4921105
QAN,20170407,3.95,3.98,3.81,3.92,12073368
QAN,20170410,3.9,3.99,3.9,3.94,5387254
QAN,20170411,3.93,3.97,3.915,3.92,5392532
QAN,20170412,3.93,3.98,3.92,3.95,8039553
QAN,20170413,3.94,3.94,3.885,3.9,4753412
QAN,20170418,3.89,3.95,3.89,3.91,7299855
QAN,20170419,3.92,3.96,3.91,3.94,5144039
QAN,20170420,3.94,3.97,3.91,3.95,4547437
QAN,20170421,3.97,4.005,3.94,3.94,4666731
QAN,20170424,3.98,4.005,3.96,3.97,3678438
QAN,20170426,3.96,4.04,3.96,4.01,8646999
QAN,20170427,4.05,4.22,4.045,4.21,18456065
QAN,20170428,4.17,4.245,4.16,4.24,9344324
QAN,20170501,4.25,4.35,4.24,4.35,14586080
QAN,20170502,4.33,4.36,4.285,4.36,19065108
QAN,20170503,4.36,4.42,4.34,4.36,18736247
QAN,20170504,4.36,4.43,4.36,4.42,16087892
QAN,20170505,4.43,4.55,4.42,4.52,12966840
QAN,20170508,4.56,4.69,4.55,4.66,24231671
QAN,20170509,4.68,4.77,4.66,4.73,13104826
QAN,20170510,4.7,4.85,4.7,4.77,18041906
QAN,20170511,4.77,4.86,4.74,4.81,14178060
QAN,20170512,4.78,4.81,4.72,4.74,16928823
QAN,20170515,4.72,4.785,4.72,4.78,8821753
QAN,20170516,4.83,4.97,4.81,4.92,21870931
QAN,20170517,4.91,4.92,4.855,4.87,9070436
QAN,20170518,4.79,4.815,4.715,4.81,10620053
QAN,20170519,4.84,4.9,4.82,4.86,8106560
QAN,20170522,4.86,4.925,4.85,4.91,7053524
QAN,20170523,4.91,4.93,4.8,4.86,7377523
QAN,20170524,4.85,4.9,4.835,4.84,9127648
QAN,20170525,4.84,5.015,4.83,5.01,14505969
QAN,20170526,5.05,5.07,4.885,4.96,7614849
QAN,20170529,4.95,5.02,4.95,5,12347886
QAN,20170530,5,5.03,4.945,4.98,12777669
QAN,20170531,4.98,5.05,4.965,5.01,10304953
QAN,20170601,5.02,5.09,5.01,5.07,10154860
QAN,20170602,5.1,5.175,5.09,5.16,9387333
QAN,20170605,5.13,5.13,5.055,5.08,7516485
QAN,20170606,5.03,5.135,5.03,5.09,9659541
QAN,20170607,5.12,5.14,5.11,5.11,21004388
QAN,20170608,5.09,5.16,5.09,5.15,5762474
QAN,20170609,5.27,5.32,5.2,5.32,17851277
QAN,20170613,5.29,5.37,5.285,5.37,12464441
QAN,20170614,5.39,5.49,5.37,5.45,17628925
QAN,20170615,5.45,5.505,5.41,5.42,22486199
QAN,20170616,5.45,5.64,5.42,5.5,20471547
QAN,20170619,5.53,5.59,5.47,5.51,7381439
QAN,20170620,5.58,5.58,5.49,5.5,11225310
QAN,20170621,5.49,5.545,5.405,5.5,12345152
QAN,20170622,5.52,5.64,5.46,5.58,9666028
QAN,20170623,5.57,5.59,5.53,5.58,5633517
QAN,20170626,5.6,5.65,5.535,5.63,17102785
QAN,20170627,5.63,5.645,5.58,5.63,15668097
QAN,20170628,5.6,5.65,5.57,5.6,6728751
QAN,20170629,5.64,5.9,5.63,5.86,23648021
QAN,20170630,5.8,5.84,5.71,5.72,11396916
QAN,20170703,5.71,5.79,5.7,5.71,7971959
QAN,20170704,5.74,5.805,5.735,5.78,9602982
QAN,20170705,5.8,5.86,5.76,5.76,6299131
QAN,20170706,5.76,5.78,5.71,5.77,6352613
QAN,20170707,5.72,5.79,5.67,5.77,7221899
QAN,20170710,5.76,5.84,5.76,5.83,6250433
QAN,20170711,5.82,5.885,5.82,5.87,6580162
QAN,20170712,5.84,5.87,5.7,5.7,6397172
QAN,20170713,5.76,5.78,5.63,5.7,8250165
QAN,20170714,5.7,5.71,5.42,5.44,13463128
QAN,20170717,5.4,5.53,5.34,5.49,9979760
QAN,20170718,5.52,5.55,5.44,5.46,11114076
QAN,20170719,5.52,5.53,5.43,5.5,8866179
QAN,20170720,5.5,5.52,5.355,5.38,7224978
QAN,20170721,5.33,5.37,5.23,5.23,14869893
QAN,20170724,5.18,5.28,5.13,5.24,6992822
QAN,20170725,5.25,5.34,5.25,5.32,5822802
QAN,20170726,5.4,5.48,5.38,5.4,12562369
QAN,20170727,5.38,5.39,5.31,5.36,5268871
QAN,20170728,5.31,5.34,5.28,5.3,5991733
QAN,20170731,5.28,5.405,5.25,5.32,8170989
QAN,20170801,5.29,5.395,5.28,5.39,4911735
QAN,20170802,5.42,5.59,5.41,5.58,8316386
QAN,20170803,5.59,5.61,5.55,5.59,7027007
QAN,20170804,5.59,5.725,5.59,5.7,5892500
QAN,20170807,5.74,5.79,5.69,5.74,3690780
QAN,20170808,5.75,5.75,5.665,5.69,18520875
QAN,20170809,5.66,5.72,5.64,5.67,3352521
QAN,20170810,5.71,5.84,5.67,5.81,7347711
QAN,20170811,5.76,5.835,5.69,5.76,5536281
QAN,20170814,5.81,5.825,5.715,5.75,3567692
QAN,20170815,5.77,5.845,5.765,5.78,3886972
QAN,20170816,5.8,5.85,5.775,5.83,4909794
QAN,20170817,5.89,5.945,5.86,5.9,6635144
QAN,20170818,5.8,5.83,5.7,5.7,7463335
QAN,20170821,5.71,5.745,5.68,5.72,7288407
QAN,20170822,5.75,5.8,5.69,5.74,4059684
QAN,20170823,5.84,5.84,5.75,5.79,4931631
QAN,20170824,5.78,5.835,5.71,5.8,7534522
QAN,20170825,5.79,6.05,5.58,6.02,15653420
QAN,20170828,5.95,5.97,5.56,5.68,13195899
QAN,20170829,5.66,5.66,5.51,5.56,10049463
QAN,20170830,5.62,5.72,5.595,5.66,20525840
QAN,20170831,5.73,5.73,5.63,5.72,9996011
QAN,20170901,5.72,5.79,5.67,5.7,6499864
QAN,20170904,5.67,5.675,5.59,5.62,3692442
QAN,20170905,5.6,5.63,5.55,5.63,3621535
QAN,20170906,5.61,5.725,5.6,5.71,8388013
QAN,20170907,5.73,5.78,5.63,5.65,8783795
QAN,20170908,5.59,5.68,5.575,5.65,5702277
QAN,20170911,5.78,5.79,5.7,5.73,6561670
QAN,20170912,5.71,5.74,5.685,5.7,4644731
QAN,20170913,5.71,5.84,5.68,5.8,7281717
QAN,20170914,5.8,5.9,5.79,5.89,7139508
QAN,20170915,5.89,5.93,5.82,5.82,8055116
QAN,20170918,5.81,5.88,5.745,5.84,5311605
QAN,20170919,5.84,5.89,5.76,5.88,7463341
QAN,20170920,5.87,5.91,5.86,5.89,13049596
QAN,20170921,5.79,5.845,5.74,5.79,12312385
QAN,20170922,5.81,5.82,5.77,5.8,4091844
QAN,20170925,5.83,5.89,5.8,5.8,5959240
QAN,20170926,5.84,5.84,5.77,5.77,9777590
QAN,20170927,5.75,5.78,5.73,5.77,4056129
QAN,20170928,5.85,5.91,5.72,5.72,9056109
QAN,20170929,5.76,5.83,5.75,5.83,14912259
QAN,20171002,5.84,5.935,5.835,5.91,3879070
QAN,20171003,5.9,5.93,5.86,5.91,5952845
QAN,20171004,5.9,6,5.885,5.93,9769245
QAN,20171005,6.01,6.15,6.01,6.12,12041831
QAN,20171006,6.12,6.225,6.06,6.13,6562798
QAN,20171009,6.14,6.2,6.11,6.2,4397851
QAN,20171010,6.19,6.25,6.07,6.18,6070862
QAN,20171011,6.19,6.26,6.165,6.24,4811275
QAN,20171012,6.25,6.32,6.24,6.29,5160393
QAN,20171013,6.27,6.325,6.25,6.31,3582476
QAN,20171016,6.34,6.36,6.23,6.25,3771939
QAN,20171017,6.25,6.43,6.245,6.43,7839022
QAN,20171018,6.46,6.53,6.36,6.39,12740807
QAN,20171019,6.43,6.44,6.335,6.4,6765352
QAN,20171020,6.36,6.41,6.26,6.39,5818312
QAN,20171023,6.39,6.46,6.37,6.43,3951604
QAN,20171024,6.41,6.45,6.32,6.45,3506963
QAN,20171025,6.45,6.46,6.39,6.4,15072762
QAN,20171026,5.95,6.38,5.94,6.31,15618017
QAN,20171027,6.31,6.31,5.885,5.96,12810447
QAN,20171030,6.02,6.115,6.015,6.07,7297006
QAN,20171031,6.07,6.215,6.07,6.15,9592125
QAN,20171101,6.18,6.25,6.16,6.23,9079066
QAN,20171102,6.29,6.33,6.21,6.22,6841040
QAN,20171103,6.24,6.3,6.21,6.21,4694463
QAN,20171106,6.19,6.2,6.05,6.06,5379800
QAN,20171107,6.12,6.15,5.97,5.99,7074588
QAN,20171108,5.93,6.075,5.89,6.03,7909786
QAN,20171109,6.08,6.08,5.97,6.02,16266970
QAN,20171110,5.95,6.01,5.895,5.91,5335165
QAN,20171113,5.97,5.99,5.91,5.93,5906089
QAN,20171114,5.79,5.805,5.74,5.75,19883217
QAN,20171115,5.72,5.99,5.72,5.91,19413261
QAN,20171116,5.98,6.08,5.86,5.89,12947619
QAN,20171117,5.9,5.93,5.815,5.84,7790364
QAN,20171120,5.78,5.79,5.7,5.71,11278359
QAN,20171121,5.72,5.82,5.715,5.77,9772254
QAN,20171122,5.81,5.85,5.7,5.7,8722323
QAN,20171123,5.73,5.75,5.63,5.67,8967426
QAN,20171124,5.62,5.63,5.57,5.57,6811913
QAN,20171127,5.58,5.66,5.57,5.6,8020977
QAN,20171128,5.6,5.68,5.57,5.62,13426554
QAN,20171129,5.67,5.705,5.59,5.65,9079605
QAN,20171130,5.65,5.805,5.6,5.67,80923391
QAN,20171201,5.64,5.815,5.63,5.71,8275726
QAN,20171204,5.69,5.76,5.61,5.62,9069817
QAN,20171205,5.45,5.55,5.42,5.49,16201616
QAN,20171206,5.47,5.51,5.3,5.35,16875416
QAN,20171207,5.3,5.51,5.28,5.34,15585815
QAN,20171208,5.35,5.46,5.28,5.34,12862229
QAN,20171211,5.4,5.46,5.3,5.3,9274413
QAN,20171212,5.31,5.37,5.26,5.28,11880378
QAN,20171213,5.28,5.38,5.18,5.36,15789360
QAN,20171214,5.38,5.38,5.17,5.21,9761281
QAN,20171215,5.23,5.26,5.14,5.18,14622739
QAN,20171218,5.19,5.25,5.14,5.18,10978434
QAN,20171219,5.2,5.22,5.175,5.19,9921795
QAN,20171220,5.22,5.27,5.22,5.27,7506523
QAN,20171221,5.3,5.34,5.21,5.23,10880606
QAN,20171222,5.23,5.27,5.16,5.19,5217599
QAN,20171227,5.16,5.18,5.025,5.06,7758811
QAN,20171228,5.09,5.09,5.015,5.03,4275681
QAN,20171229,5.02,5.075,4.955,5.04,6665505
QAN,20180102,5.06,5.15,5.035,5.05,4903649
QAN,20180103,5.03,5.08,4.98,5,5150707
QAN,20180104,5,5.03,4.86,4.86,9517696
QAN,20180105,4.86,4.895,4.84,4.89,7494807
QAN,20180108,4.92,5.045,4.9,5.04,7197168
QAN,20180109,5.03,5.06,4.86,4.86,11591856
QAN,20180110,4.86,4.92,4.77,4.9,9948038
QAN,20180111,4.88,4.945,4.79,4.89,7505037
QAN,20180112,4.93,5.05,4.915,5.03,12051748
QAN,20180115,5.13,5.21,5.11,5.18,11858138
QAN,20180116,5.17,5.21,5.14,5.19,9965154
QAN,20180117,5.22,5.29,5.11,5.16,11053713
QAN,20180118,5.13,5.15,5.03,5.08,7171412
QAN,20180119,5.1,5.25,5.08,5.23,13982256
QAN,20180122,5.2,5.26,5.14,5.25,7812100
QAN,20180123,5.27,5.32,5.24,5.24,8530157
QAN,20180124,5.22,5.3,5.16,5.28,7391648
QAN,20180125,5.2,5.27,5.12,5.26,6154518
QAN,20180129,5.23,5.3,5.23,5.28,5953176
QAN,20180130,5.24,5.37,5.21,5.27,9184945
QAN,20180131,5.21,5.31,5.19,5.27,6292647
QAN,20180201,5.33,5.37,5.27,5.35,5187733
QAN,20180202,5.32,5.36,5.28,5.33,4038605
QAN,20180205,5.32,5.33,5.255,5.31,7518533
QAN,20180206,5.15,5.23,5.13,5.16,8833908
QAN,20180207,5.25,5.32,5.21,5.22,10336888
QAN,20180208,5.18,5.22,5.08,5.16,8572318
QAN,20180209,5.05,5.125,5.025,5.09,10251747
QAN,20180212,5.08,5.145,5,5.13,6859936
QAN,20180213,5.13,5.2,5.09,5.11,5564952
QAN,20180214,5.1,5.12,5.03,5.03,4905778
QAN,20180215,5.1,5.23,5.06,5.22,6248101
QAN,20180216,5.19,5.24,5.15,5.22,4705347
QAN,20180219,5.25,5.35,5.24,5.32,2882107
QAN,20180220,5.32,5.37,5.26,5.27,24774035
QAN,20180221,5.26,5.36,5.24,5.27,5204132
QAN,20180222,5.48,5.785,5.47,5.58,22045790
QAN,20180223,5.68,5.74,5.62,5.73,10524236
QAN,20180226,5.78,5.82,5.62,5.65,9058522
QAN,20180227,5.73,5.75,5.68,5.7,4851154
QAN,20180228,5.75,5.94,5.72,5.89,10359954
QAN,20180301,5.84,5.87,5.79,5.86,5632856
QAN,20180302,5.81,5.86,5.63,5.67,13041364
QAN,20180305,5.65,5.72,5.58,5.61,4754938
QAN,20180306,5.64,5.94,5.64,5.89,11741071
QAN,20180307,5.83,5.87,5.76,5.86,7789486
QAN,20180308,5.91,5.98,5.835,5.91,6849081
QAN,20180309,5.89,6,5.86,5.97,6576661
QAN,20180312,6,6,5.94,5.98,5821932
QAN,20180313,5.98,6.03,5.92,5.98,7639921
QAN,20180314,5.98,5.99,5.875,5.92,5451142
QAN,20180315,5.98,6.07,5.95,5.99,10408842
QAN,20180316,5.96,6,5.92,5.93,5888327
QAN,20180319,5.98,6.01,5.915,5.98,4179951
QAN,20180320,5.91,6.02,5.88,5.98,3589316
QAN,20180321,5.97,6.035,5.94,6.01,3517360
QAN,20180322,5.98,6.08,5.96,6.08,9382173
QAN,20180323,6,6.015,5.97,6,6979941
QAN,20180326,5.98,6.02,5.945,5.96,11598556
QAN,20180327,5.96,6.01,5.935,5.97,7758483
QAN,20180328,5.89,5.95,5.83,5.84,4842094
QAN,20180329,5.81,5.85,5.77,5.83,9921777
QAN,20180403,5.7,5.88,5.69,5.82,7572923
QAN,20180404,5.84,5.86,5.8,5.84,4816941
QAN,20180405,5.83,5.97,5.83,5.93,4624599
QAN,20180406,5.92,6.06,5.91,6.05,6849397
QAN,20180409,6,6.05,5.97,6.03,3848778
